"","Entity","Year","Disasters","Deaths"
"13819","Saint Vincent and the Grenadines",1980,"VolcanicActivities",0
"13820","Saint Vincent and the Grenadines",1980,"Floods",0
"13821","Saint Vincent and the Grenadines",1980,"MassMovements",0
"13822","Saint Vincent and the Grenadines",1980,"Storms",0
"13823","Saint Vincent and the Grenadines",1980,"Landslides",0
"13824","Saint Vincent and the Grenadines",1980,"Fog",0
"13825","Saint Vincent and the Grenadines",1980,"Wildfires",0
"13826","Saint Vincent and the Grenadines",1980,"ExtremeTemperature",0
"13827","Saint Vincent and the Grenadines",1980,"GlacialLakeOutbursts",0
"13828","Saint Vincent and the Grenadines",1990,"Drought",0
"13829","Saint Vincent and the Grenadines",1990,"Earthquakes",0
"13830","Saint Vincent and the Grenadines",1990,"VolcanicActivities",0
"13831","Saint Vincent and the Grenadines",1990,"Floods",0.3
"13832","Saint Vincent and the Grenadines",1990,"MassMovements",0
"13833","Saint Vincent and the Grenadines",1990,"Storms",0
"13834","Saint Vincent and the Grenadines",1990,"Landslides",0
"13835","Saint Vincent and the Grenadines",1990,"Fog",0
"13836","Saint Vincent and the Grenadines",1990,"Wildfires",0
"13837","Saint Vincent and the Grenadines",1990,"ExtremeTemperature",0
"13838","Saint Vincent and the Grenadines",1990,"GlacialLakeOutbursts",0
"13839","Saint Vincent and the Grenadines",2000,"Drought",0
"13840","Saint Vincent and the Grenadines",2000,"Earthquakes",0
"13841","Saint Vincent and the Grenadines",2000,"VolcanicActivities",0
"13842","Saint Vincent and the Grenadines",2000,"Floods",0
"13843","Saint Vincent and the Grenadines",2000,"MassMovements",0
"13844","Saint Vincent and the Grenadines",2000,"Storms",0.4
"13845","Saint Vincent and the Grenadines",2000,"Landslides",0
"13846","Saint Vincent and the Grenadines",2000,"Fog",0
"13847","Saint Vincent and the Grenadines",2000,"Wildfires",0
"13848","Saint Vincent and the Grenadines",2000,"ExtremeTemperature",0
"13849","Saint Vincent and the Grenadines",2000,"GlacialLakeOutbursts",0
"13850","Saint Vincent and the Grenadines",2010,"Drought",0
"13851","Saint Vincent and the Grenadines",2010,"Earthquakes",0
"13852","Saint Vincent and the Grenadines",2010,"VolcanicActivities",0
"13853","Saint Vincent and the Grenadines",2010,"Floods",1.2
"13854","Saint Vincent and the Grenadines",2010,"MassMovements",0
"13855","Saint Vincent and the Grenadines",2010,"Storms",0.1
"13856","Saint Vincent and the Grenadines",2010,"Landslides",0
"13857","Saint Vincent and the Grenadines",2010,"Fog",0
"13858","Saint Vincent and the Grenadines",2010,"Wildfires",0
"13859","Saint Vincent and the Grenadines",2010,"ExtremeTemperature",0
"13860","Saint Vincent and the Grenadines",2010,"GlacialLakeOutbursts",0
"13861","Samoa",1960,"Drought",0
"13862","Samoa",1960,"Earthquakes",0
"13863","Samoa",1960,"VolcanicActivities",0
"13864","Samoa",1960,"Floods",0
"13865","Samoa",1960,"MassMovements",0
"13866","Samoa",1960,"Storms",26
"13867","Samoa",1960,"Landslides",0
"13868","Samoa",1960,"Fog",0
"13869","Samoa",1960,"Wildfires",0
"13870","Samoa",1960,"ExtremeTemperature",0
"13871","Samoa",1960,"GlacialLakeOutbursts",0
"13872","Samoa",1970,"Drought",0
"13873","Samoa",1970,"Earthquakes",0
"13874","Samoa",1970,"VolcanicActivities",0
"13875","Samoa",1970,"Floods",0
"13876","Samoa",1970,"MassMovements",0
"13877","Samoa",1970,"Storms",0
"13878","Samoa",1970,"Landslides",0
"13879","Samoa",1970,"Fog",0
"13880","Samoa",1970,"Wildfires",0
"13881","Samoa",1970,"ExtremeTemperature",0
"13882","Samoa",1970,"GlacialLakeOutbursts",0
"13883","Samoa",1980,"Drought",0
"13884","Samoa",1980,"Earthquakes",0
"13885","Samoa",1980,"VolcanicActivities",0
"13886","Samoa",1980,"Floods",0
"13887","Samoa",1980,"MassMovements",0
"13888","Samoa",1980,"Storms",0
"13889","Samoa",1980,"Landslides",0
"13890","Samoa",1980,"Fog",0
"13891","Samoa",1980,"Wildfires",0
"13892","Samoa",1980,"ExtremeTemperature",0
"13893","Samoa",1980,"GlacialLakeOutbursts",0
"13894","Samoa",1990,"Drought",0
"13895","Samoa",1990,"Earthquakes",0
"13896","Samoa",1990,"VolcanicActivities",0
"13897","Samoa",1990,"Floods",0
"13898","Samoa",1990,"MassMovements",0
"13899","Samoa",1990,"Storms",2.1
"13900","Samoa",1990,"Landslides",0
"13901","Samoa",1990,"Fog",0
"13902","Samoa",1990,"Wildfires",0
"13903","Samoa",1990,"ExtremeTemperature",0
"13904","Samoa",1990,"GlacialLakeOutbursts",0
"13905","Samoa",2000,"Drought",0
"13906","Samoa",2000,"Earthquakes",14.8
"13907","Samoa",2000,"VolcanicActivities",0
"13908","Samoa",2000,"Floods",0
"13909","Samoa",2000,"MassMovements",0
"13910","Samoa",2000,"Storms",1
"13911","Samoa",2000,"Landslides",0
"13912","Samoa",2000,"Fog",0
"13913","Samoa",2000,"Wildfires",0
"13914","Samoa",2000,"ExtremeTemperature",0
"13915","Samoa",2000,"GlacialLakeOutbursts",0
"13916","Samoa",2010,"Drought",0
"13917","Samoa",2010,"Earthquakes",0
"13918","Samoa",2010,"VolcanicActivities",0
"13919","Samoa",2010,"Floods",0
"13920","Samoa",2010,"MassMovements",0
"13921","Samoa",2010,"Storms",1.2
"13922","Samoa",2010,"Landslides",0
"13923","Samoa",2010,"Fog",0
"13924","Samoa",2010,"Wildfires",0
"13925","Samoa",2010,"ExtremeTemperature",0
"13926","Samoa",2010,"GlacialLakeOutbursts",0
"13927","Sao Tome and Principe",1980,"Drought",0
"13928","Sao Tome and Principe",1980,"Earthquakes",0
"13929","Sao Tome and Principe",1980,"VolcanicActivities",0
"13930","Sao Tome and Principe",1980,"Floods",0
"13931","Sao Tome and Principe",1980,"MassMovements",0
"13932","Sao Tome and Principe",1980,"Storms",0
"13933","Sao Tome and Principe",1980,"Landslides",0
"13934","Sao Tome and Principe",1980,"Fog",0
"13935","Sao Tome and Principe",1980,"Wildfires",0
"13936","Sao Tome and Principe",1980,"ExtremeTemperature",0
"13937","Sao Tome and Principe",1980,"GlacialLakeOutbursts",0
"13938","Saudi Arabia",1960,"Drought",0
"13939","Saudi Arabia",1960,"Earthquakes",0
"13940","Saudi Arabia",1960,"VolcanicActivities",0
"13941","Saudi Arabia",1960,"Floods",2
"13942","Saudi Arabia",1960,"MassMovements",0
"13943","Saudi Arabia",1960,"Storms",0
"13944","Saudi Arabia",1960,"Landslides",0
"13945","Saudi Arabia",1960,"Fog",0
"13946","Saudi Arabia",1960,"Wildfires",0
"13947","Saudi Arabia",1960,"ExtremeTemperature",0
"13948","Saudi Arabia",1960,"GlacialLakeOutbursts",0
"13949","Saudi Arabia",1970,"Drought",0
"13950","Saudi Arabia",1970,"Earthquakes",0
"13951","Saudi Arabia",1970,"VolcanicActivities",0
"13952","Saudi Arabia",1970,"Floods",0
"13953","Saudi Arabia",1970,"MassMovements",0
"13954","Saudi Arabia",1970,"Storms",0
"13955","Saudi Arabia",1970,"Landslides",0
"13956","Saudi Arabia",1970,"Fog",0
"13957","Saudi Arabia",1970,"Wildfires",0
"13958","Saudi Arabia",1970,"ExtremeTemperature",0
"13959","Saudi Arabia",1970,"GlacialLakeOutbursts",0
"13960","Saudi Arabia",1980,"Drought",0
"13961","Saudi Arabia",1980,"Earthquakes",0
"13962","Saudi Arabia",1980,"VolcanicActivities",0
"13963","Saudi Arabia",1980,"Floods",3.2
"13964","Saudi Arabia",1980,"MassMovements",0
"13965","Saudi Arabia",1980,"Storms",0
"13966","Saudi Arabia",1980,"Landslides",0
"13967","Saudi Arabia",1980,"Fog",0
"13968","Saudi Arabia",1980,"Wildfires",0
"13969","Saudi Arabia",1980,"ExtremeTemperature",0
"13970","Saudi Arabia",1980,"GlacialLakeOutbursts",0
"13971","Saudi Arabia",1990,"Drought",0
"13972","Saudi Arabia",1990,"Earthquakes",0
"13973","Saudi Arabia",1990,"VolcanicActivities",0
"13974","Saudi Arabia",1990,"Floods",0
"13975","Saudi Arabia",1990,"MassMovements",0
"13976","Saudi Arabia",1990,"Storms",0
"13977","Saudi Arabia",1990,"Landslides",0
"13978","Saudi Arabia",1990,"Fog",0
"13979","Saudi Arabia",1990,"Wildfires",0
"13980","Saudi Arabia",1990,"ExtremeTemperature",0
"13981","Saudi Arabia",1990,"GlacialLakeOutbursts",0
"13982","Saudi Arabia",2000,"Drought",0
"13983","Saudi Arabia",2000,"Earthquakes",0
"13984","Saudi Arabia",2000,"VolcanicActivities",0
"13985","Saudi Arabia",2000,"Floods",26
"13986","Saudi Arabia",2000,"MassMovements",0
"13987","Saudi Arabia",2000,"Storms",0
"13988","Saudi Arabia",2000,"Landslides",0
"13989","Saudi Arabia",2000,"Fog",0
"13990","Saudi Arabia",2000,"Wildfires",0
"13991","Saudi Arabia",2000,"ExtremeTemperature",0
"13992","Saudi Arabia",2000,"GlacialLakeOutbursts",0
"13993","Saudi Arabia",2010,"Drought",0
"13994","Saudi Arabia",2010,"Earthquakes",0
"13995","Saudi Arabia",2010,"VolcanicActivities",0
"13996","Saudi Arabia",2010,"Floods",16.1
"13997","Saudi Arabia",2010,"MassMovements",0
"13998","Saudi Arabia",2010,"Storms",0.3
"13999","Saudi Arabia",2010,"Landslides",0
"14000","Saudi Arabia",2010,"Fog",0
"14001","Saudi Arabia",2010,"Wildfires",0
"14002","Saudi Arabia",2010,"ExtremeTemperature",0
"14003","Saudi Arabia",2010,"GlacialLakeOutbursts",0
"14004","Senegal",1910,"Drought",0
"14005","Senegal",1910,"Earthquakes",0
"14006","Senegal",1910,"VolcanicActivities",0
"14007","Senegal",1910,"Floods",0
"14008","Senegal",1910,"MassMovements",0
"14009","Senegal",1910,"Storms",0
"14010","Senegal",1910,"Landslides",0
"14011","Senegal",1910,"Fog",0
"14012","Senegal",1910,"Wildfires",0
"14013","Senegal",1910,"ExtremeTemperature",0
"14014","Senegal",1910,"GlacialLakeOutbursts",0
"14015","Senegal",1920,"Drought",0
"14016","Senegal",1920,"Earthquakes",0
"14017","Senegal",1920,"VolcanicActivities",0
"14018","Senegal",1920,"Floods",0
"14019","Senegal",1920,"MassMovements",0
"14020","Senegal",1920,"Storms",0
"14021","Senegal",1920,"Landslides",0
"14022","Senegal",1920,"Fog",0
"14023","Senegal",1920,"Wildfires",0
"14024","Senegal",1920,"ExtremeTemperature",0
"14025","Senegal",1920,"GlacialLakeOutbursts",0
"14026","Senegal",1930,"Drought",0
"14027","Senegal",1930,"Earthquakes",0
"14028","Senegal",1930,"VolcanicActivities",0
"14029","Senegal",1930,"Floods",0
"14030","Senegal",1930,"MassMovements",0
"14031","Senegal",1930,"Storms",0
"14032","Senegal",1930,"Landslides",0
"14033","Senegal",1930,"Fog",0
"14034","Senegal",1930,"Wildfires",0
"14035","Senegal",1930,"ExtremeTemperature",0
"14036","Senegal",1930,"GlacialLakeOutbursts",0
"14037","Senegal",1940,"Drought",0
"14038","Senegal",1940,"Earthquakes",0
"14039","Senegal",1940,"VolcanicActivities",0
"14040","Senegal",1940,"Floods",0
"14041","Senegal",1940,"MassMovements",0
"14042","Senegal",1940,"Storms",0
"14043","Senegal",1940,"Landslides",0
"14044","Senegal",1940,"Fog",0
"14045","Senegal",1940,"Wildfires",0
"14046","Senegal",1940,"ExtremeTemperature",0
"14047","Senegal",1940,"GlacialLakeOutbursts",0
"14048","Senegal",1950,"Drought",0
"14049","Senegal",1950,"Earthquakes",0
"14050","Senegal",1950,"VolcanicActivities",0
"14051","Senegal",1950,"Floods",0
"14052","Senegal",1950,"MassMovements",0
"14053","Senegal",1950,"Storms",0
"14054","Senegal",1950,"Landslides",0
"14055","Senegal",1950,"Fog",0
"14056","Senegal",1950,"Wildfires",0
"14057","Senegal",1950,"ExtremeTemperature",0
"14058","Senegal",1950,"GlacialLakeOutbursts",0
"14059","Senegal",1960,"Drought",0
"14060","Senegal",1960,"Earthquakes",0
"14061","Senegal",1960,"VolcanicActivities",0
"14062","Senegal",1960,"Floods",0
"14063","Senegal",1960,"MassMovements",0
"14064","Senegal",1960,"Storms",0
"14065","Senegal",1960,"Landslides",0
"14066","Senegal",1960,"Fog",0
"14067","Senegal",1960,"Wildfires",0
"14068","Senegal",1960,"ExtremeTemperature",0
"14069","Senegal",1960,"GlacialLakeOutbursts",0
"14070","Senegal",1970,"Drought",0
"14071","Senegal",1970,"Earthquakes",0
"14072","Senegal",1970,"VolcanicActivities",0
"14073","Senegal",1970,"Floods",0
"14074","Senegal",1970,"MassMovements",0
"14075","Senegal",1970,"Storms",0
"14076","Senegal",1970,"Landslides",0
"14077","Senegal",1970,"Fog",0
"14078","Senegal",1970,"Wildfires",0
"14079","Senegal",1970,"ExtremeTemperature",0
"14080","Senegal",1970,"GlacialLakeOutbursts",0
"14081","Senegal",1980,"Drought",0
"14082","Senegal",1980,"Earthquakes",0
"14083","Senegal",1980,"VolcanicActivities",0
"14084","Senegal",1980,"Floods",0
"14085","Senegal",1980,"MassMovements",0
"14086","Senegal",1980,"Storms",0
"14087","Senegal",1980,"Landslides",0
"14088","Senegal",1980,"Fog",0
"14089","Senegal",1980,"Wildfires",0
"14090","Senegal",1980,"ExtremeTemperature",0
"14091","Senegal",1980,"GlacialLakeOutbursts",0
"14092","Senegal",1990,"Drought",0
"14093","Senegal",1990,"Earthquakes",0
"14094","Senegal",1990,"VolcanicActivities",0
"14095","Senegal",1990,"Floods",0
"14096","Senegal",1990,"MassMovements",0
"14097","Senegal",1990,"Storms",18.7
"14098","Senegal",1990,"Landslides",0
"14099","Senegal",1990,"Fog",0
"14100","Senegal",1990,"Wildfires",0
"14101","Senegal",1990,"ExtremeTemperature",0
"14102","Senegal",1990,"GlacialLakeOutbursts",0
"14103","Senegal",2000,"Drought",0
"14104","Senegal",2000,"Earthquakes",0
"14105","Senegal",2000,"VolcanicActivities",0
"14106","Senegal",2000,"Floods",5.1
"14107","Senegal",2000,"MassMovements",0
"14108","Senegal",2000,"Storms",0.2
"14109","Senegal",2000,"Landslides",0
"14110","Senegal",2000,"Fog",0
"14111","Senegal",2000,"Wildfires",0
"14112","Senegal",2000,"ExtremeTemperature",0
"14113","Senegal",2000,"GlacialLakeOutbursts",0
"14114","Senegal",2010,"Drought",0
"14115","Senegal",2010,"Earthquakes",0
"14116","Senegal",2010,"VolcanicActivities",0
"14117","Senegal",2010,"Floods",4
"14118","Senegal",2010,"MassMovements",0
"14119","Senegal",2010,"Storms",0
"14120","Senegal",2010,"Landslides",0
"14121","Senegal",2010,"Fog",0
"14122","Senegal",2010,"Wildfires",0
"14123","Senegal",2010,"ExtremeTemperature",0
"14124","Senegal",2010,"GlacialLakeOutbursts",0
"14125","Serbia",2000,"Drought",0
"14126","Serbia",2000,"Earthquakes",0
"14127","Serbia",2000,"VolcanicActivities",0
"14128","Serbia",2000,"Floods",0
"14129","Serbia",2000,"MassMovements",0
"14130","Serbia",2000,"Storms",0
"14131","Serbia",2000,"Landslides",0
"14132","Serbia",2000,"Fog",0
"14133","Serbia",2000,"Wildfires",0
"14134","Serbia",2000,"ExtremeTemperature",0
"14135","Serbia",2000,"GlacialLakeOutbursts",0
"14136","Serbia",2010,"Drought",0
"14137","Serbia",2010,"Earthquakes",0.2
"14138","Serbia",2010,"VolcanicActivities",0
"14139","Serbia",2010,"Floods",5.8
"14140","Serbia",2010,"MassMovements",0
"14141","Serbia",2010,"Storms",0
"14142","Serbia",2010,"Landslides",0
"14143","Serbia",2010,"Fog",0
"14144","Serbia",2010,"Wildfires",0
"14145","Serbia",2010,"ExtremeTemperature",3.6
"14146","Serbia",2010,"GlacialLakeOutbursts",0
"14147","Serbia-Montenegro",1990,"Drought",0
"14148","Serbia-Montenegro",1990,"Earthquakes",0
"14149","Serbia-Montenegro",1990,"VolcanicActivities",0
"14150","Serbia-Montenegro",1990,"Floods",1.2
"14151","Serbia-Montenegro",1990,"MassMovements",0
"14152","Serbia-Montenegro",1990,"Storms",0
"14153","Serbia-Montenegro",1990,"Landslides",0
"14154","Serbia-Montenegro",1990,"Fog",0
"14155","Serbia-Montenegro",1990,"Wildfires",0
"14156","Serbia-Montenegro",1990,"ExtremeTemperature",0
"14157","Serbia-Montenegro",1990,"GlacialLakeOutbursts",0
"14158","Serbia-Montenegro",2000,"Drought",0
"14159","Serbia-Montenegro",2000,"Earthquakes",0.1
"14160","Serbia-Montenegro",2000,"VolcanicActivities",0
"14161","Serbia-Montenegro",2000,"Floods",0.2
"14162","Serbia-Montenegro",2000,"MassMovements",0
"14163","Serbia-Montenegro",2000,"Storms",0
"14164","Serbia-Montenegro",2000,"Landslides",0
"14165","Serbia-Montenegro",2000,"Fog",0
"14166","Serbia-Montenegro",2000,"Wildfires",0
"14167","Serbia-Montenegro",2000,"ExtremeTemperature",0.6
"14168","Serbia-Montenegro",2000,"GlacialLakeOutbursts",0
"14169","Seychelles",1990,"Drought",0
"14170","Seychelles",1990,"Earthquakes",0
"14171","Seychelles",1990,"VolcanicActivities",0
"14172","Seychelles",1990,"Floods",0.5
"14173","Seychelles",1990,"MassMovements",0
"14174","Seychelles",1990,"Storms",0
"14175","Seychelles",1990,"Landslides",0
"14176","Seychelles",1990,"Fog",0
"14177","Seychelles",1990,"Wildfires",0
"14178","Seychelles",1990,"ExtremeTemperature",0
"14179","Seychelles",1990,"GlacialLakeOutbursts",0
"14180","Seychelles",2000,"Drought",0
"14181","Seychelles",2000,"Earthquakes",0.3
"14182","Seychelles",2000,"VolcanicActivities",0
"14183","Seychelles",2000,"Floods",0
"14184","Seychelles",2000,"MassMovements",0
"14185","Seychelles",2000,"Storms",0
"14186","Seychelles",2000,"Landslides",0
"14187","Seychelles",2000,"Fog",0
"14188","Seychelles",2000,"Wildfires",0
"14189","Seychelles",2000,"ExtremeTemperature",0
"14190","Seychelles",2000,"GlacialLakeOutbursts",0
"14191","Seychelles",2010,"Drought",0
"14192","Seychelles",2010,"Earthquakes",0
"14193","Seychelles",2010,"VolcanicActivities",0
"14194","Seychelles",2010,"Floods",0
"14195","Seychelles",2010,"MassMovements",0
"14196","Seychelles",2010,"Storms",0
"14197","Seychelles",2010,"Landslides",0
"14198","Seychelles",2010,"Fog",0
"14199","Seychelles",2010,"Wildfires",0
"14200","Seychelles",2010,"ExtremeTemperature",0
"14201","Seychelles",2010,"GlacialLakeOutbursts",0
"14202","Sierra Leone",1970,"Drought",0
"14203","Sierra Leone",1970,"Earthquakes",0
"14204","Sierra Leone",1970,"VolcanicActivities",0
"14205","Sierra Leone",1970,"Floods",0
"14206","Sierra Leone",1970,"MassMovements",0
"14207","Sierra Leone",1970,"Storms",0.1
"14208","Sierra Leone",1970,"Landslides",0
"14209","Sierra Leone",1970,"Fog",0
"14210","Sierra Leone",1970,"Wildfires",0
"14211","Sierra Leone",1970,"ExtremeTemperature",0
"14212","Sierra Leone",1970,"GlacialLakeOutbursts",0
"14213","Sierra Leone",1980,"Drought",0
"14214","Sierra Leone",1980,"Earthquakes",0
"14215","Sierra Leone",1980,"VolcanicActivities",0
"14216","Sierra Leone",1980,"Floods",0
"14217","Sierra Leone",1980,"MassMovements",0
"14218","Sierra Leone",1980,"Storms",6
"14219","Sierra Leone",1980,"Landslides",0
"14220","Sierra Leone",1980,"Fog",0
"14221","Sierra Leone",1980,"Wildfires",0
"14222","Sierra Leone",1980,"ExtremeTemperature",0
"14223","Sierra Leone",1980,"GlacialLakeOutbursts",0
"14224","Sierra Leone",1990,"Drought",0
"14225","Sierra Leone",1990,"Earthquakes",0
"14226","Sierra Leone",1990,"VolcanicActivities",0
"14227","Sierra Leone",1990,"Floods",1.2
"14228","Sierra Leone",1990,"MassMovements",0
"14229","Sierra Leone",1990,"Storms",1.3
"14230","Sierra Leone",1990,"Landslides",0
"14231","Sierra Leone",1990,"Fog",0
"14232","Sierra Leone",1990,"Wildfires",0
"14233","Sierra Leone",1990,"ExtremeTemperature",0
"14234","Sierra Leone",1990,"GlacialLakeOutbursts",0
"14235","Sierra Leone",2000,"Drought",0
"14236","Sierra Leone",2000,"Earthquakes",0
"14237","Sierra Leone",2000,"VolcanicActivities",0
"14238","Sierra Leone",2000,"Floods",13.3
"14239","Sierra Leone",2000,"MassMovements",0
"14240","Sierra Leone",2000,"Storms",0
"14241","Sierra Leone",2000,"Landslides",0
"14242","Sierra Leone",2000,"Fog",0
"14243","Sierra Leone",2000,"Wildfires",0
"14244","Sierra Leone",2000,"ExtremeTemperature",0
"14245","Sierra Leone",2000,"GlacialLakeOutbursts",0
"14246","Sierra Leone",2010,"Drought",0
"14247","Sierra Leone",2010,"Earthquakes",0
"14248","Sierra Leone",2010,"VolcanicActivities",0
"14249","Sierra Leone",2010,"Floods",3.8
"14250","Sierra Leone",2010,"MassMovements",0
"14251","Sierra Leone",2010,"Storms",0
"14252","Sierra Leone",2010,"Landslides",111.8
"14253","Sierra Leone",2010,"Fog",0
"14254","Sierra Leone",2010,"Wildfires",0
"14255","Sierra Leone",2010,"ExtremeTemperature",0
"14256","Sierra Leone",2010,"GlacialLakeOutbursts",0
"14257","Sint Maarten (Dutch part)",2010,"Drought",0
"14258","Sint Maarten (Dutch part)",2010,"Earthquakes",0
"14259","Sint Maarten (Dutch part)",2010,"VolcanicActivities",0
"14260","Sint Maarten (Dutch part)",2010,"Floods",0
"14261","Sint Maarten (Dutch part)",2010,"MassMovements",0
"14262","Sint Maarten (Dutch part)",2010,"Storms",0.4
"14263","Sint Maarten (Dutch part)",2010,"Landslides",0
"14264","Sint Maarten (Dutch part)",2010,"Fog",0
"14265","Sint Maarten (Dutch part)",2010,"Wildfires",0
"14266","Sint Maarten (Dutch part)",2010,"ExtremeTemperature",0
"14267","Sint Maarten (Dutch part)",2010,"GlacialLakeOutbursts",0
"14268","Slovakia",1990,"Drought",0
"14269","Slovakia",1990,"Earthquakes",0
"14270","Slovakia",1990,"VolcanicActivities",0
"14271","Slovakia",1990,"Floods",5.6
"14272","Slovakia",1990,"MassMovements",0
"14273","Slovakia",1990,"Storms",0
"14274","Slovakia",1990,"Landslides",0
"14275","Slovakia",1990,"Fog",0
"14276","Slovakia",1990,"Wildfires",0
"14277","Slovakia",1990,"ExtremeTemperature",0
"14278","Slovakia",1990,"GlacialLakeOutbursts",0
"14279","Slovakia",2000,"Drought",0
"14280","Slovakia",2000,"Earthquakes",0
"14281","Slovakia",2000,"VolcanicActivities",0
"14282","Slovakia",2000,"Floods",0.4
"14283","Slovakia",2000,"MassMovements",0
"14284","Slovakia",2000,"Storms",0.2
"14285","Slovakia",2000,"Landslides",0
"14286","Slovakia",2000,"Fog",0
"14287","Slovakia",2000,"Wildfires",0.6
"14288","Slovakia",2000,"ExtremeTemperature",0.1
"14289","Slovakia",2000,"GlacialLakeOutbursts",0
"14290","Slovakia",2010,"Drought",0
"14291","Slovakia",2010,"Earthquakes",0
"14292","Slovakia",2010,"VolcanicActivities",0
"14293","Slovakia",2010,"Floods",0.5
"14294","Slovakia",2010,"MassMovements",0
"14295","Slovakia",2010,"Storms",0.1
"14296","Slovakia",2010,"Landslides",0
"14297","Slovakia",2010,"Fog",0
"14298","Slovakia",2010,"Wildfires",0
"14299","Slovakia",2010,"ExtremeTemperature",12.7
"14300","Slovakia",2010,"GlacialLakeOutbursts",0
"14301","Slovenia",1990,"Drought",0
"14302","Slovenia",1990,"Earthquakes",0
"14303","Slovenia",1990,"VolcanicActivities",0
"14304","Slovenia",1990,"Floods",0
"14305","Slovenia",1990,"MassMovements",0
"14306","Slovenia",1990,"Storms",0
"14307","Slovenia",1990,"Landslides",0
"14308","Slovenia",1990,"Fog",0
"14309","Slovenia",1990,"Wildfires",0
"14310","Slovenia",1990,"ExtremeTemperature",0
"14311","Slovenia",1990,"GlacialLakeOutbursts",0
"14312","Slovenia",2000,"Drought",0
"14313","Slovenia",2000,"Earthquakes",0.1
"14314","Slovenia",2000,"VolcanicActivities",0
"14315","Slovenia",2000,"Floods",0
"14316","Slovenia",2000,"MassMovements",0
"14317","Slovenia",2000,"Storms",0.6
"14318","Slovenia",2000,"Landslides",0
"14319","Slovenia",2000,"Fog",0
"14320","Slovenia",2000,"Wildfires",0
"14321","Slovenia",2000,"ExtremeTemperature",28.9
"14322","Slovenia",2000,"GlacialLakeOutbursts",0
"14323","Slovenia",2010,"Drought",0
"14324","Slovenia",2010,"Earthquakes",0
"14325","Slovenia",2010,"VolcanicActivities",0
"14326","Slovenia",2010,"Floods",0.3
"14327","Slovenia",2010,"MassMovements",0
"14328","Slovenia",2010,"Storms",0
"14329","Slovenia",2010,"Landslides",0
"14330","Slovenia",2010,"Fog",0
"14331","Slovenia",2010,"Wildfires",0
"14332","Slovenia",2010,"ExtremeTemperature",0.1
"14333","Slovenia",2010,"GlacialLakeOutbursts",0
"14334","Solomon Islands",1930,"Drought",0
"14335","Solomon Islands",1930,"Earthquakes",5
"14336","Solomon Islands",1930,"VolcanicActivities",0
"14337","Solomon Islands",1930,"Floods",0
"14338","Solomon Islands",1930,"MassMovements",0
"14339","Solomon Islands",1930,"Storms",0
"14340","Solomon Islands",1930,"Landslides",0
"14341","Solomon Islands",1930,"Fog",0
"14342","Solomon Islands",1930,"Wildfires",0
"14343","Solomon Islands",1930,"ExtremeTemperature",0
"14344","Solomon Islands",1930,"GlacialLakeOutbursts",0
"14345","Solomon Islands",1940,"Drought",0
"14346","Solomon Islands",1940,"Earthquakes",0
"14347","Solomon Islands",1940,"VolcanicActivities",0
"14348","Solomon Islands",1940,"Floods",0
"14349","Solomon Islands",1940,"MassMovements",0
"14350","Solomon Islands",1940,"Storms",0
"14351","Solomon Islands",1940,"Landslides",0
"14352","Solomon Islands",1940,"Fog",0
"14353","Solomon Islands",1940,"Wildfires",0
"14354","Solomon Islands",1940,"ExtremeTemperature",0
"14355","Solomon Islands",1940,"GlacialLakeOutbursts",0
"14356","Solomon Islands",1950,"Drought",0
"14357","Solomon Islands",1950,"Earthquakes",0
"14358","Solomon Islands",1950,"VolcanicActivities",0
"14359","Solomon Islands",1950,"Floods",0
"14360","Solomon Islands",1950,"MassMovements",0
"14361","Solomon Islands",1950,"Storms",20
"14362","Solomon Islands",1950,"Landslides",0
"14363","Solomon Islands",1950,"Fog",0
"14364","Solomon Islands",1950,"Wildfires",0
"14365","Solomon Islands",1950,"ExtremeTemperature",0
"14366","Solomon Islands",1950,"GlacialLakeOutbursts",0
"14367","Solomon Islands",1960,"Drought",0
"14368","Solomon Islands",1960,"Earthquakes",0
"14369","Solomon Islands",1960,"VolcanicActivities",0
"14370","Solomon Islands",1960,"Floods",0
"14371","Solomon Islands",1960,"MassMovements",0
"14372","Solomon Islands",1960,"Storms",1.6
"14373","Solomon Islands",1960,"Landslides",0
"14374","Solomon Islands",1960,"Fog",0
"14375","Solomon Islands",1960,"Wildfires",0
"14376","Solomon Islands",1960,"ExtremeTemperature",0
"14377","Solomon Islands",1960,"GlacialLakeOutbursts",0
"14378","Solomon Islands",1970,"Drought",0
"14379","Solomon Islands",1970,"Earthquakes",25.2
"14380","Solomon Islands",1970,"VolcanicActivities",0
"14381","Solomon Islands",1970,"Floods",0
"14382","Solomon Islands",1970,"MassMovements",0
"14383","Solomon Islands",1970,"Storms",0.2
"14384","Solomon Islands",1970,"Landslides",0
"14385","Solomon Islands",1970,"Fog",0
"14386","Solomon Islands",1970,"Wildfires",0
"14387","Solomon Islands",1970,"ExtremeTemperature",0
"14388","Solomon Islands",1970,"GlacialLakeOutbursts",0
"14389","Solomon Islands",1980,"Drought",0
"14390","Solomon Islands",1980,"Earthquakes",0.1
"14391","Solomon Islands",1980,"VolcanicActivities",0
"14392","Solomon Islands",1980,"Floods",0
"14393","Solomon Islands",1980,"MassMovements",0
"14394","Solomon Islands",1980,"Storms",10.1
"14395","Solomon Islands",1980,"Landslides",0
